file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on city_center,h8d5 transfer on city_center,h12d5 transfer on city_center,h24d5 transfer on city_center,h48d5 transfer on city_center
SNRdb20_p306_055_675,2.339468002319336,2.796842336654663,2.982608795166016,2.958942413330078,3.0324578285217285,3.0592610836029053,3.097602128982544,3.131269693374634,3.1947731971740723,2.931621551513672,3.2076807022094727
SNRdb0_p360_206_683,1.113611936569214,1.2864910364151,1.3942618370056152,1.302765130996704,1.5338668823242188,1.6620204448699951,1.4214212894439695,1.5046879053115845,1.629860281944275,1.5590646266937256,1.6802369356155396
SNRdb5_p246_338_683,1.1717052459716797,1.408072590827942,1.597055196762085,1.483875036239624,1.5504043102264404,1.6211247444152832,1.6067154407501218,1.654987096786499,1.9324839115142824,1.7366278171539309,1.8916176557540891
SNRdb10_p360_141_683,1.58361554145813,2.1339032649993896,2.0665900707244877,1.9989252090454104,2.367559671401977,2.210588932037353,2.1754961013793945,2.1184008121490483,2.1810097694396973,2.0189731121063232,2.2524831295013428
SNRdb20_p298_331_683,1.9608411788940432,2.7825965881347656,2.254817008972168,2.702544689178467,2.767565488815308,3.115157127380371,2.978053569793701,2.962432384490967,2.963906526565552,2.8380043506622314,3.043736457824707
SNRdb0_p298_042_693,1.1273478269577026,1.390063762664795,1.7458548545837402,1.377313256263733,1.7012252807617188,1.735334396362305,1.366373062133789,1.9259450435638428,1.8092750310897827,1.835387706756592,1.8982264995574951
SNRdb5_p298_007_693,1.1736804246902466,1.4382541179656982,1.568007230758667,1.5310348272323608,1.725409746170044,1.8316507339477541,1.4617037773132324,1.6487410068511963,1.6513545513153076,2.039602518081665,1.9917223453521729
SNRdb10_p343_042_693,1.161455512046814,1.350081205368042,1.4656631946563718,1.5091816186904907,1.5461416244506836,1.5260086059570312,1.5214799642562866,1.5939500331878662,1.653043508529663,1.8532936573028564,1.5575573444366455
SNRdb20_p246_095_693,2.170926332473755,2.3964767456054688,2.261275291442871,2.6631290912628174,2.7822651863098145,2.885002613067627,2.538506507873535,2.452399015426636,2.857316493988037,2.7940599918365483,2.9778318405151367
SNRdb0_p281_151_702,1.2265976667404177,1.464519500732422,1.5607678890228271,1.799091339111328,1.7905597686767578,1.9049011468887331,1.57655668258667,1.857484221458435,1.9231590032577517,1.845979928970337,2.213810682296753
SNRdb5_p249_217_702,1.1866438388824463,1.4761407375335691,1.6431266069412231,1.6473476886749268,1.6683241128921509,1.9624069929122925,1.6448252201080322,1.8398716449737549,2.007836103439331,1.9207112789154053,2.077325820922852
SNRdb10_p251_007_702,1.40734601020813,1.8824963569641116,1.965098857879639,2.0544652938842773,2.430438756942749,2.2178304195404053,1.9488558769226076,2.3921549320220947,2.2902677059173584,2.597193717956543,2.689154148101806
SNRdb20_p335_115_702,2.681015491485596,3.321910858154297,3.3836176395416264,3.222975492477417,3.1422488689422607,3.469287872314453,3.3573522567749023,3.357753038406372,3.3112423419952397,3.435980319976806,3.4306981563568115
SNRdb0_p306_358_705,1.0561033487319946,1.1759943962097168,1.3459110260009766,1.33747136592865,1.314138650894165,1.441450834274292,1.2444074153900146,1.421436786651611,1.3986709117889404,1.5744476318359375,1.5801337957382202
SNRdb5_p298_130_705,1.2352997064590454,1.658731460571289,1.71837317943573,1.8878651857376096,1.7532949447631836,1.9408557415008545,1.7072714567184448,1.8360767364501955,1.9498183727264404,1.9970793724060056,2.120003223419189
SNRdb10_p299_302_705,1.177783489227295,1.7793161869049072,1.9476234912872317,2.1456000804901123,1.838143348693848,2.2444465160369877,2.052541255950928,2.208055019378662,2.7074944972991943,1.8094828128814695,2.6594624519348145
SNRdb20_p360_236_705,1.977904200553894,2.39558482170105,2.1017627716064453,2.1986677646636963,2.6358120441436768,2.3543031215667725,2.3709206581115723,2.3384110927581787,2.646673679351806,2.6324222087860107,2.48594069480896
SNRdb0_p306_024_714,1.0535514354705808,1.2151832580566406,1.308401584625244,1.2418663501739502,1.4438416957855225,1.6090785264968872,1.2319519519805908,1.4562958478927612,1.502591609954834,1.458283543586731,1.6825449466705322
SNRdb5_p249_340_714,1.258531093597412,1.6325817108154297,1.8399434089660645,1.5545316934585571,1.924720406532288,1.9932303428649905,1.8090616464614868,1.947909593582153,1.8625447750091555,1.9896271228790283,2.0135025978088383
SNRdb10_p339_347_714,1.2668299674987793,2.418034553527832,2.559123277664185,2.4761037826538086,2.5421934127807617,2.6459720134735107,2.44802188873291,2.5358033180236816,2.451323747634888,2.645840644836426,2.531682252883911
SNRdb20_p299_063_714,2.5397040843963623,2.8525612354278564,3.011958122253418,3.0293292999267583,2.976764678955078,2.8793544769287114,2.994575500488281,3.4068000316619877,3.3136303424835205,3.2984333038330083,3.0794565677642822
SNRdb0_p339_392_734,1.0436915159225464,1.1135514974594116,1.1700866222381592,1.12214195728302,1.2062132358551023,1.3061623573303225,1.10548198223114,1.178260087966919,1.1554449796676636,1.199569582939148,1.286916971206665
SNRdb5_p360_084_734,1.4833095073699951,1.49876606464386,1.4831874370574951,1.6737431287765503,1.9244838953018188,1.8535516262054443,1.775395750999451,1.8611347675323489,1.8318740129470823,2.0791215896606445,1.8771116733551023
SNRdb10_p299_065_734,1.3706580400466921,2.266408681869507,2.523606061935425,2.275665760040283,2.3516530990600586,2.755765438079834,2.500844955444336,2.7167527675628658,2.763478279113769,2.5341579914093018,2.631495237350464
SNRdb20_p298_233_734,1.6080951690673828,1.9240674972534182,1.6968238353729248,1.981329679489136,1.9308536052703855,1.8937270641326904,2.1105542182922363,2.0322515964508057,2.2664520740509038,2.3660168647766118,2.334916114807129
SNRdb0_p339_034_742,1.1163761615753174,1.3617537021636963,1.531737208366394,1.5851712226867676,1.7167997360229492,1.737884283065796,1.6265664100646973,1.5785970687866209,1.781705379486084,1.560869216918945,1.7859821319580078
SNRdb5_p306_208_742,1.1747833490371704,1.5905139446258545,1.8834755420684812,1.866112470626831,1.9621267318725584,1.968543648719788,1.7691392898559568,1.8406844139099119,1.7811684608459473,1.833329439163208,1.8958415985107424
SNRdb10_p281_182_742,1.9252595901489256,2.3568427562713623,2.636691808700561,2.608747959136963,2.6971476078033447,2.8223376274108887,2.243187665939331,2.64378023147583,2.6600096225738525,2.4367849826812744,2.5740325450897217
SNRdb20_p298_343_742,3.0921549797058105,3.480402708053589,3.5998740196228027,3.5352160930633545,3.4563782215118413,3.59332013130188,3.5002756118774414,3.531813383102417,3.7544195652008057,3.558581113815308,3.219104766845703
SNRdb0_p251_019_747,1.0364422798156738,1.129611611366272,1.1955347061157229,1.1543687582015991,1.1900871992111206,1.2644615173339844,1.1417173147201538,1.1803709268569946,1.2484283447265625,1.24701726436615,1.293846845626831
SNRdb5_p335_143_747,1.11474871635437,1.5097661018371582,1.6618449687957764,1.659624695777893,1.9285020828247068,1.9301080703735352,1.456261396408081,1.95677387714386,1.8617157936096191,1.9908517599105835,1.9450745582580569
SNRdb10_p303_172_747,1.1953891515731812,1.4923136234283447,1.820528864860535,1.7010045051574707,2.190257787704468,2.081494808197021,1.710519552230835,1.846792221069336,1.968208074569702,1.8476778268814087,2.1080191135406494
SNRdb20_p299_300_747,1.9783740043640137,2.504964590072632,2.456890821456909,2.599965810775757,2.4434964656829834,2.463674306869507,2.5174005031585693,3.0207111835479736,3.066389322280884,2.658633232116699,2.6270592212677
SNRdb0_p246_217_764,1.069732904434204,1.2268685102462769,1.311816930770874,1.36534583568573,1.3949114084243774,1.5814476013183594,1.2834351062774658,1.4427415132522583,1.5639050006866455,1.6769859790802002,1.7571606636047363
SNRdb5_p303_091_764,1.1178857088088991,1.6168880462646484,1.8016657829284668,1.590881109237671,1.9832510948181152,1.8991026878356931,1.6975461244583132,1.7468298673629759,1.8643406629562376,1.897099733352661,1.983919620513916
SNRdb10_p249_326_764,1.4679827690124512,1.8069088459014893,1.9150350093841555,1.8835771083831787,1.9850915670394895,2.0508899688720703,1.920256733894348,1.9512145519256592,1.9661765098571775,2.0696077346801762,2.097902536392212
SNRdb20_p303_259_764,2.09845232963562,2.5207676887512207,2.361224412918091,2.22522234916687,2.3132028579711914,2.344413042068481,2.559849500656128,2.698371410369873,2.6279771327972408,2.63136625289917,2.6455440521240234
SNRdb0_p343_209_804,1.0613656044006348,1.2184280157089231,1.4683971405029297,1.2929567098617554,1.624297857284546,1.5713760852813718,1.3304909467697144,1.530530571937561,1.54913330078125,1.6361596584320068,1.373079776763916
SNRdb5_p306_269_804,1.106767177581787,1.4211808443069458,1.7171790599822998,1.6315641403198242,2.0777008533477783,2.212002754211426,1.6144440174102783,2.040170431137085,2.0719735622406006,2.264819622039795,2.1733255386352544
SNRdb10_p281_349_804,1.373437523841858,2.028299570083618,1.8438342809677124,1.9379746913909912,2.30564022064209,2.360647439956665,1.9454593658447263,2.0597918033599854,2.252715349197388,2.223882913589477,2.140910387039185
SNRdb20_p299_094_804,1.372586727142334,3.09149169921875,3.034098863601685,3.0040502548217773,3.1144504547119136,3.0442423820495605,3.022014141082764,3.1276955604553223,3.128004312515259,3.2558305263519287,3.303442001342773
SNRdb0_p335_373_818,1.070730209350586,1.2881332635879517,1.2815746068954468,1.2489917278289795,1.4531753063201904,1.4215023517608645,1.381378173828125,1.381324291229248,1.607917070388794,1.3900367021560671,1.7093322277069092
SNRdb5_p299_179_818,1.1045421361923218,1.2509567737579346,1.4543465375900269,1.5742833614349363,1.601264476776123,1.779573917388916,1.3273216485977173,1.4281655550003052,1.8008966445922852,1.6517410278320312,1.640425443649292
SNRdb10_p249_139_818,1.3062355518341064,1.8772155046463013,2.196664333343506,2.0962159633636475,2.4427409172058105,2.5763511657714844,2.0411646366119385,2.327722549438477,2.5068788528442383,2.4342939853668213,2.5668163299560547
SNRdb20_p299_183_818,2.071588516235352,2.1043155193328857,2.448563575744629,2.52519965171814,2.839104652404785,2.961907863616944,2.1799678802490234,2.536890983581543,2.8690111637115483,2.7125046253204346,3.0935535430908203
SNRdb0_p249_133_836,1.0417537689208984,1.1902369260787964,1.3450827598571775,1.2963178157806396,1.49063241481781,1.6249191761016846,1.2531477212905884,1.5087482929229736,1.5165174007415771,1.5833430290222168,1.7590957880020142
SNRdb5_p298_359_836,1.1848001480102541,1.4827401638031006,1.893054485321045,1.518776774406433,2.0988428592681885,1.9874300956726076,1.4975903034210205,1.7129054069519043,1.6424820423126218,2.0521612167358403,1.82297158241272
SNRdb10_p246_350_836,1.8797242641448972,2.490508317947388,2.553028106689453,2.5522918701171875,2.4703876972198486,3.0552070140838623,2.5706801414489746,2.8300743103027344,2.752079963684082,3.2728078365325928,3.4301717281341557
SNRdb20_p298_019_836,2.134598016738892,2.0935096740722656,2.271423816680908,2.1669661998748784,2.500716209411621,2.520676374435425,2.369839906692505,2.349788188934326,2.356877326965332,2.525756359100342,2.5094239711761475
SNRdb0_p246_255_853,1.0993695259094238,1.3985939025878906,1.512265682220459,1.459991455078125,1.518688678741455,1.5340183973312378,1.4862097501754759,1.572224736213684,1.5226750373840332,1.7306164503097534,1.6564910411834717
SNRdb5_p246_035_853,1.2303552627563477,1.6382076740264893,1.7279577255249023,1.8004593849182131,1.868801832199097,1.868934273719788,1.8194679021835327,1.8006529808044434,1.786170244216919,1.9442580938339236,1.877974390983581
SNRdb10_p246_076_853,1.4322175979614258,1.7399435043334959,2.002707004547119,2.087410926818848,2.1227436065673833,2.234841823577881,1.9972083568573,2.3477237224578857,2.3606770038604736,2.5168170928955083,2.2491683959960938
SNRdb20_p360_313_853,2.7892394065856934,2.736328601837158,2.486931562423706,2.807729005813598,2.8002259731292725,2.7162084579467773,2.5229671001434326,2.6999266147613525,2.940268516540528,3.1277880668640137,2.5872342586517334
SNRdb0_p299_233_878,1.1362826824188232,1.5044815540313718,1.7069095373153689,1.5376840829849243,1.7097513675689695,1.7211425304412842,1.8899087905883791,1.6420331001281738,1.7458902597427368,1.8705066442489624,1.7586100101470947
SNRdb5_p299_307_878,1.1259863376617432,1.8789129257202148,2.246769666671753,1.9155626296997068,2.0207140445709233,2.472757339477539,2.0848965644836426,2.4513719081878658,2.3136074542999268,2.5058741569519043,2.5021414756774902
SNRdb10_p335_007_878,1.2262657880783079,1.6143536567687988,1.940908670425415,1.594177484512329,1.7045135498046875,1.5567873716354368,1.7417359352111816,1.844316482543945,1.9846776723861692,1.9604074954986568,1.5829646587371826
SNRdb20_p298_123_878,2.4316422939300537,2.909130096435547,2.8744864463806152,2.8435759544372563,2.982746362686157,3.1214232444763184,3.1160962581634517,3.091546535491944,3.10512924194336,3.1429331302642822,3.140352487564087
SNRdb0_p303_233_884,1.0422074794769287,1.183243989944458,1.2185156345367432,1.2878468036651611,1.3258066177368164,1.25221848487854,1.1662325859069824,1.2371397018432615,1.2878124713897705,1.281240463256836,1.2959364652633667
SNRdb5_p339_099_884,1.1429038047790527,1.5825232267379759,1.922577142715454,1.6288313865661619,1.9972090721130369,2.0020396709442143,1.8125133514404297,1.6870865821838381,2.113143920898437,2.325034618377685,1.9741506576538088
SNRdb10_p303_233_884,1.1463483572006226,1.6564044952392578,1.9115235805511477,1.880897045135498,1.9167342185974119,1.885404586791992,1.8705077171325684,1.8101061582565308,1.9915854930877688,1.9860583543777464,1.9793455600738523
SNRdb20_p360_161_884,2.1490478515625,2.5302934646606445,2.75705885887146,2.555483341217041,2.218759298324585,2.694077253341675,2.592727899551392,2.80667781829834,2.453665018081665,2.8628618717193604,2.8663113117218018
SNRdb0_p360_151_901,1.1678893566131592,1.3392353057861328,1.3786689043045044,1.3605979681015017,1.2688699960708618,1.2182705402374268,1.2840312719345093,1.3422720432281494,1.3656778335571291,1.282622218132019,1.3219693899154663
SNRdb5_p246_077_901,1.2675658464431765,1.4657952785491943,1.4756568670272827,1.4812310934066772,1.711129665374756,1.639258861541748,1.5358378887176514,1.8114176988601685,1.879451394081116,1.706421136856079,1.8421955108642576
SNRdb10_p246_210_901,1.3177354335784912,1.814448833465576,1.733067750930786,1.8727965354919436,2.103842496871948,2.0914061069488525,1.9097490310668943,2.147003173828125,1.9768729209899905,2.0362474918365483,2.011463165283203
SNRdb20_p303_259_901,2.069977283477783,2.372281312942505,2.091759204864502,2.1262960433959956,2.1713204383850098,2.363716125488281,2.341928720474243,2.2568554878234863,2.3547537326812744,2.5273206233978267,2.6255171298980717
SNRdb0_p343_339_914,1.0688375234603882,1.3484842777252195,1.4060806035995483,1.5385608673095703,1.3559563159942627,1.7819931507110596,1.369900107383728,1.3912607431411743,1.3862237930297852,1.8513548374176023,1.8528280258178709
SNRdb5_p249_329_914,1.351361632347107,1.714760661125183,1.9565892219543457,1.8247764110565183,2.248905897140503,2.3033101558685303,1.8650803565979004,2.1358628273010254,2.1747164726257324,2.237217903137207,2.2633206844329834
SNRdb10_p251_209_914,1.6875994205474854,2.376544713973999,2.495300531387329,2.33723258972168,2.6878681182861333,2.866286516189575,2.4454143047332764,2.595633029937744,2.313591718673706,2.866279602050781,2.778051376342773
SNRdb20_p251_287_914,2.579331874847412,2.5403146743774414,2.9056856632232666,2.658411026000977,2.8831844329833984,2.9917590618133545,2.9145007133483887,3.069141626358032,3.361161470413208,3.307649850845337,3.1009955406188965
SNRdb0_p335_226_917,1.1235153675079346,1.400471329689026,1.7093505859375,1.5597573518753052,1.7519237995147705,1.705578327178955,1.4707350730895996,1.6920251846313477,1.6896086931228638,2.0784773826599117,1.9932564496994016
SNRdb5_p298_227_917,1.576174020767212,2.3603451251983643,2.635988473892212,2.4419565200805664,2.7597768306732178,2.730168581008911,2.5192675590515137,2.774097442626953,2.9052956104278564,2.8009319305419917,2.8598735332489014
SNRdb10_p360_019_917,1.4952857494354248,1.677706956863403,1.6312310695648191,1.8475899696350095,1.8318675756454468,1.9264453649520876,1.7164093255996704,1.72830069065094,1.933152794837952,2.065268993377685,1.9615763425827024
SNRdb20_p335_364_917,1.586290955543518,3.158635377883911,3.2526981830596924,2.970423460006714,3.2403447628021236,3.22377347946167,3.298183917999268,3.3781254291534424,3.508076429367065,3.3260958194732666,3.3367295265197754
SNRdb0_p298_076_935,1.1119086742401123,1.3410818576812744,1.4373617172241209,1.4135541915893557,1.4081002473831177,1.410407781600952,1.4955224990844729,1.5286942720413208,1.6252676248550415,1.7377901077270508,1.7349519729614258
SNRdb5_p281_296_935,1.3711597919464111,1.5917630195617676,1.786623239517212,1.8914984464645384,1.8984458446502688,1.9047716856002808,1.589682936668396,1.875864624977112,1.9924010038375852,1.8265746831893919,2.0492000579833984
SNRdb10_p251_239_935,1.1878910064697266,1.9219400882720947,1.9697356224060056,2.0156693458557133,2.140576839447021,1.6905796527862549,2.0037615299224854,2.010732650756836,2.0621411800384517,1.9618179798126218,2.0711004734039307
SNRdb20_p335_346_935,2.1165771484375,2.7074363231658936,2.4128429889678955,2.508288860321045,2.74951434135437,2.9678704738616943,2.628267765045166,2.700070142745972,2.8765718936920166,2.9689807891845703,2.984506845474243
SNRdb0_p246_224_945,1.049688458442688,1.0855141878128052,1.1314409971237185,1.128967523574829,1.1343258619308472,1.256244421005249,1.1237413883209229,1.2201148271560671,1.2870028018951416,1.376555562019348,1.3548588752746582
SNRdb5_p343_087_945,1.0694364309310913,1.4383772611618042,1.6634604930877686,1.256270170211792,1.5704941749572754,1.6354217529296875,1.5499547719955444,1.6926597356796265,1.7973668575286863,1.7793327569961548,1.760252833366394
SNRdb10_p281_149_945,1.334769606590271,1.3882691860198977,1.257604718208313,1.4149034023284912,1.5857998132705688,1.7256276607513428,1.5138196945190432,1.7779719829559326,1.64117693901062,1.9290063381195068,1.666234254837036
SNRdb20_p303_319_945,2.0009753704071045,2.700922727584839,2.857465505599976,2.9010601043701167,2.8257122039794917,3.0862696170806885,3.086827516555786,3.0431041717529297,3.171725034713745,3.1032102108001713,3.1118953227996826
SNRdb0_p306_246_964,1.0360184907913208,1.160017013549805,1.235536813735962,1.267573356628418,1.393795609474182,1.4637491703033447,1.2240827083587646,1.2392082214355469,1.3941084146499634,1.2814481258392334,1.5080255270004272
SNRdb5_p298_288_964,1.2195765972137451,1.5926194190979004,1.8340734243392944,1.7829017639160156,2.187113046646118,2.5517613887786865,1.5763773918151855,2.0818748474121094,2.277085542678833,1.9356193542480469,2.095988512039185
SNRdb10_p306_083_964,1.1442666053771973,2.0108649730682373,2.2799813747406006,2.2362806797027592,2.420849084854126,2.3654160499572754,2.139921903610229,2.4160902500152592,2.482753038406372,2.563292980194092,2.5971195697784424
SNRdb20_p281_018_964,2.216052532196045,2.5862269401550293,2.7606852054595947,2.706305742263794,2.9832243919372563,3.018333196640014,2.7350411415100098,2.752914428710937,2.9308855533599854,2.87306809425354,2.972151756286621
SNRdb0_p251_019_974,1.04934561252594,1.1189426183700562,1.1677484512329102,1.1584018468856812,1.2134191989898682,1.3025853633880615,1.1587653160095217,1.1885442733764648,1.2605247497558594,1.3626313209533691,1.3652441501617432
SNRdb5_p360_322_974,1.2690634727478027,1.3488399982452393,1.404405951499939,1.390033483505249,1.389466643333435,1.4482715129852295,1.6838382482528689,1.5797278881072998,1.6387934684753418,1.5168079137802124,1.7031137943267822
SNRdb10_p335_240_974,1.184886455535889,2.0628502368926998,2.1702830791473393,1.9826294183731081,2.1530349254608154,2.33697247505188,2.2068500518798833,2.2901265621185303,2.305535316467285,2.397430181503296,2.5238969326019287
SNRdb20_p299_219_974,2.0093469619750977,2.583003520965576,2.6007699966430664,2.731363534927368,2.6453540325164795,2.9207744598388667,2.7382333278656006,2.7572762966156006,2.8935704231262207,3.0225234031677246,3.0440888404846187
SNRdb0_p299_318_976,1.0973438024520874,1.3380000591278076,1.7460930347442627,1.522261381149292,1.832470417022705,2.0396645069122314,1.4211326837539673,1.7784209251403809,1.986562728881836,1.879905581474304,2.189429521560669
SNRdb5_p281_398_976,1.4402992725372314,1.8507883548736568,2.042351245880127,2.0476152896881104,1.9628851413726809,2.1279842853546143,1.9851009845733645,2.21573543548584,2.243363380432129,2.0457699298858643,2.1081101894378658
SNRdb10_p299_349_976,1.530925750732422,2.448559284210205,2.2294692993164062,2.536900281906128,2.1984779834747314,2.627537250518799,2.703796625137329,2.89075779914856,2.663970232009888,2.8100333213806152,2.797609806060791
SNRdb20_p306_083_976,2.839146852493286,3.2400553226470947,3.453974485397339,3.093633890151977,3.415428638458252,3.1851556301116943,3.3819429874420166,3.4700732231140137,3.267341136932373,3.0995485782623287,3.157698154449463
SNRdb0_p281_139_980,1.0424302816390991,1.166700005531311,1.2383480072021484,1.2833466529846191,1.203807353973389,1.4553885459899902,1.1939046382904053,1.2885432243347168,1.4552011489868164,1.1882269382476809,1.2987200021743774
SNRdb5_p343_019_980,1.1056958436965942,1.333141207695007,1.376124143600464,1.4653061628341677,1.450609803199768,1.5306074619293213,1.4610140323638916,1.5430927276611328,1.7502646446228027,1.6372952461242676,1.6155798435211182
SNRdb10_p360_342_980,1.4744207859039309,1.9427976608276367,1.887179136276245,1.9678525924682615,2.0039229393005367,2.35398268699646,1.8891055583953855,2.2169420719146733,2.1625895500183105,2.004370927810669,2.14959716796875
SNRdb20_p281_414_980,1.8285973072052,2.2030344009399414,2.3797786235809326,2.33833909034729,2.372443199157715,2.2099502086639404,2.526639461517334,2.4600131511688232,2.43306827545166,2.1771488189697266,2.5067875385284424
SNRdb0_p343_087_981,1.0568976402282717,1.189799666404724,1.159082055091858,1.3682582378387451,1.6212425231933594,1.6712937355041504,1.210382342338562,1.257163643836975,1.3860745429992676,1.3420259952545166,1.63922381401062
SNRdb5_p251_356_981,1.0818676948547363,1.3790130615234375,1.3902207612991333,1.4361655712127686,1.5490868091583252,1.4774541854858398,1.4310439825057983,1.509528875350952,1.5880897045135498,1.5465705394744873,1.5085735321044922
SNRdb10_p360_084_981,1.4306784868240356,1.4647932052612305,1.529812574386597,1.509945273399353,1.6870033740997314,1.9766305685043333,1.7265055179595947,1.7560267448425293,1.7015752792358398,1.940869927406311,1.7617512941360474
SNRdb20_p299_364_981,2.274035692214966,3.0035893917083736,2.9443230628967285,2.967630624771118,3.001899003982544,3.0747108459472656,3.104766130447388,2.789212226867676,3.2525339126586914,3.051781177520752,3.1476504802703857
SNRdb0_p339_007_991,1.0703688859939575,1.2272043228149414,1.3891468048095703,1.318360686302185,1.3582308292388916,1.6762819290161133,1.2734977006912231,1.4520268440246582,1.61460280418396,1.5449011325836182,1.7497743368148804
SNRdb5_p299_262_991,1.446570873260498,2.1939067840576167,2.4094038009643555,2.4172534942626958,2.2900407314300537,2.4270925521850586,2.328606128692627,2.485403537750244,2.8204874992370605,2.476675271987915,3.034533262252808
SNRdb10_p360_169_991,1.7147272825241089,1.7330602407455444,1.5586336851119995,1.5332151651382446,1.7471904754638672,2.623984098434448,1.7481708526611328,1.8822593688964844,1.8376603126525881,2.5512926578521733,2.202780246734619
SNRdb20_p298_366_991,2.698648452758789,3.501903295516968,3.23010516166687,3.208171367645264,3.358293294906616,3.1228826045989986,3.3718738555908203,3.3843767642974854,3.44372034072876,3.455718278884888,3.240168571472168
SNRdb0_p343_186_995,1.048741102218628,1.1062302589416504,1.1739020347595217,1.1763330698013306,1.1954565048217771,1.2621334791183472,1.16461181640625,1.3131136894226074,1.2515512704849243,1.346386432647705,1.2336610555648804
SNRdb5_p246_050_995,1.1257708072662354,1.317431926727295,1.409529447555542,1.3120507001876829,1.4996796846389768,1.7555434703826904,1.5172257423400881,1.8031322956085205,1.459070920944214,1.5328625440597534,1.7736835479736328
SNRdb10_p360_201_995,2.265070915222168,2.1967875957489014,2.5519371032714844,2.68466591835022,2.411858558654785,2.552558183670044,2.517305612564087,2.7383134365081787,2.990921258926392,3.0102875232696533,2.4060463905334477
SNRdb20_p298_170_995,2.379474401473999,2.96399474143982,2.9928879737854004,2.9659695625305176,2.87017560005188,2.791219711303711,3.053431749343872,3.141643524169922,3.206120252609253,2.957756757736206,2.793429136276245
