file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on grocery_store,h8d5 transfer on grocery_store,h12d5 transfer on grocery_store,h24d5 transfer on grocery_store,h48d5 transfer on grocery_store
SNRdb10_p299_062_165,1.4119940996170044,2.5654993057250977,2.969681978225708,2.0639219284057617,2.8735809326171875,2.842412233352661,3.0286152362823486,2.953023195266724,2.512469291687012,2.5873148441314697,2.7859039306640625
SNRdb20_p281_448_165,2.4519410133361816,2.5035569667816158,2.3316245079040527,2.795645236968994,2.8184056282043457,2.748934507369995,2.4781181812286377,2.4404780864715576,2.740999460220337,2.7192025184631348,2.512352705001831
SNRdb0_p299_292_196,1.1233148574829102,1.5723397731781006,1.900345087051392,1.680611252784729,1.7571923732757568,1.959981203079224,1.6849322319030762,1.9454827308654783,1.908846378326416,1.8173272609710691,1.5261372327804563
SNRdb5_p343_007_196,1.1102735996246338,1.3790647983551023,1.5009887218475342,1.5517176389694214,1.65366792678833,1.7392196655273438,1.468038558959961,1.4629355669021606,1.5075377225875854,1.664336323738098,1.644853591918945
SNRdb10_p251_087_196,1.5221734046936035,1.7184383869171145,2.243039846420288,2.301849603652954,2.20831036567688,2.4346635341644287,2.170747995376587,2.438894748687744,2.1143038272857666,2.2477705478668213,2.258920669555664
SNRdb20_p299_093_196,2.4970436096191406,3.232823610305786,3.3224921226501465,3.3637790679931636,3.4255287647247314,3.3005871772766118,3.0509049892425537,3.119328498840332,3.0559606552124023,3.2270267009735107,3.43580961227417
SNRdb0_p251_230_208,1.0826945304870603,1.344404697418213,1.3890438079833984,1.423397660255432,1.5254354476928709,1.4173877239227295,1.390072226524353,1.5113763809204102,1.408273696899414,1.4017484188079834,1.5869659185409546
SNRdb5_p306_083_208,1.1269469261169434,1.83759880065918,1.9972887039184568,1.891181230545044,2.0530712604522705,2.2252631187438965,1.983080267906189,2.1091864109039307,2.1533184051513667,2.1018612384796143,2.0920584201812744
SNRdb10_p298_204_208,1.577945113182068,2.1309309005737305,2.414076566696167,2.315300703048706,2.635682821273804,2.2097983360290527,2.2850587368011475,2.4680562019348145,2.532177448272705,2.5026392936706543,2.2402803897857666
SNRdb20_p306_222_208,1.306136965751648,2.851430177688598,2.894348621368408,2.9577693939208984,2.0774779319763184,2.9647369384765625,2.802957057952881,3.0565876960754395,2.9284887313842773,2.9614737033843994,2.714056968688965
SNRdb0_p335_224_210,1.0551563501358032,1.230249285697937,1.24898099899292,1.374027967453003,1.3330059051513672,1.6131832599639893,1.3188683986663818,1.3276599645614624,1.2849758863449097,1.4312758445739746,1.4404411315917969
SNRdb5_p303_338_210,1.1146589517593384,1.307007908821106,1.4758169651031494,1.3546698093414309,1.5839080810546875,1.7699201107025146,1.4113543033599854,1.50615656375885,1.5115687847137451,1.4916248321533203,1.548306226730347
SNRdb10_p335_206_210,1.2836148738861084,2.232784509658813,1.9345808029174805,2.1680281162261963,2.4308950901031494,1.8833043575286863,2.379913568496704,1.944621562957764,2.3708970546722408,2.5380229949951167,2.0630528926849365
SNRdb20_p251_112_210,2.1672594547271733,2.258124589920044,2.3645384311676025,2.235295057296753,2.6409599781036377,2.541458368301392,2.0533041954040527,2.3592185974121094,2.4235365390777592,2.165398120880127,2.4245624542236333
SNRdb0_p343_090_242,1.1235159635543823,1.2215818166732788,1.2805125713348389,1.6959131956100464,1.3370269536972046,1.892875075340271,1.3406866788864136,1.3708503246307373,1.4164917469024658,1.6054526567459106,1.4566388130187988
SNRdb5_p335_007_242,1.1925857067108154,1.5195841789245603,1.4887170791625977,1.3904870748519895,1.5174977779388428,1.8347294330596924,1.5451699495315552,1.3607494831085205,1.4560933113098145,1.5683745145797732,1.5508065223693848
SNRdb10_p298_258_242,2.078786849975586,2.540363311767578,2.8613049983978267,2.609809160232544,2.770143747329712,2.6609365940093994,2.894888162612915,2.7621543407440186,2.8396053314208984,2.9918324947357178,3.000510931015014
SNRdb20_p246_320_242,2.912006378173828,3.0688960552215576,3.2255680561065674,3.3028085231781006,3.2211394309997563,3.2647626399993896,3.0407509803771973,3.1880502700805664,3.276031017303467,3.1903276443481445,3.112065076828003
SNRdb0_p339_212_249,1.0714552402496338,1.0954598188400269,1.1117576360702517,1.1300444602966309,1.1527504920959473,1.166719675064087,1.1693130731582642,1.2107417583465576,1.2068002223968506,1.2254095077514648,1.2957464456558228
SNRdb5_p343_186_249,1.1649258136749268,1.4849443435668943,1.441956877708435,1.525188446044922,1.331265211105347,1.5845845937728882,1.816813826560974,1.5521490573883057,1.915771245956421,1.9444532394409182,1.9188895225524905
SNRdb10_p343_104_249,1.5897806882858276,1.79347825050354,1.7652961015701294,1.692760944366455,1.7253317832946775,1.929861545562744,1.6998651027679443,2.1242837905883794,1.9237318038940432,2.1228077411651607,2.1865622997283936
SNRdb20_p306_185_249,2.777273654937744,2.5772168636322017,2.7433185577392583,2.6251516342163086,2.6499457359313965,2.229145050048828,2.53640365600586,2.721493721008301,2.5317652225494385,2.7242531776428223,2.6676340103149414
SNRdb0_p360_147_26,1.1978801488876345,1.2529728412628174,1.4031927585601809,1.3265774250030518,1.4013962745666504,1.503051519393921,1.5260331630706787,1.782594084739685,1.8609764575958248,1.7670907974243164,1.6137888431549072
SNRdb5_p339_389_26,1.231306791305542,1.3706384897232056,1.8481076955795288,1.6076596975326538,1.7679957151412964,2.1204206943511963,1.8048248291015625,2.05546236038208,1.9412190914154053,2.1651959419250493,1.9379780292510984
SNRdb10_p335_373_26,1.332591533660889,2.321942090988159,2.324101209640503,2.155084609985352,2.442488431930542,2.698056697845459,2.706706285476685,2.252328872680664,2.4021553993225098,2.946345090866089,2.935455322265625
SNRdb20_p339_095_26,2.3225934505462646,2.949263572692871,3.289648056030273,2.9725875854492188,3.3144371509552,3.4163494110107417,2.9899134635925293,3.3895375728607178,3.0166356563568115,3.3083336353302,3.2723464965820312
SNRdb0_p335_193_267,1.1099730730056765,1.3595843315124512,1.5384314060211182,1.3641278743743896,1.5781286954879759,1.8230414390563965,1.350161075592041,1.4463163614273071,1.5307569503784182,1.6469218730926514,1.9049458503723145
SNRdb5_p249_018_267,1.174628734588623,1.4105136394500732,1.4740540981292725,1.4876546859741209,1.5853621959686282,1.67478609085083,1.4814964532852173,1.4567129611968994,1.5671223402023315,1.76068377494812,1.7647695541381836
SNRdb10_p299_094_267,1.1432338953018188,1.5324523448944092,1.867859363555908,1.599774718284607,1.9318615198135376,1.9423567056655884,1.562854886054993,1.845258831977844,1.8816585540771484,1.8818347454071045,2.068617582321167
SNRdb20_p299_302_267,1.4968764781951904,2.7494771480560303,2.3941397666931152,2.436389923095703,2.8446199893951416,3.005735158920288,2.097564697265625,2.2396461963653564,2.426663875579834,2.6057758331298833,3.1011955738067627
SNRdb0_p281_313_269,1.151592254638672,1.250963568687439,1.308420181274414,1.388674020767212,1.4202706813812256,1.6857285499572754,1.4702043533325195,1.4434607028961182,1.4071455001831057,1.6540727615356443,1.5603685379028318
SNRdb5_p339_320_269,1.210569977760315,2.056414127349853,2.427241563796997,2.0513663291931152,2.447418451309204,2.6794376373291016,2.2085630893707275,2.1493287086486816,2.4059112071990967,2.413914203643799,2.471967458724976
SNRdb10_p281_161_269,1.4265230894088743,1.7182270288467407,1.871074914932251,1.7105498313903809,2.0636239051818848,1.9937130212783811,2.0565788745880127,1.8542250394821167,2.207520008087158,2.164535999298096,2.052562475204468
SNRdb20_p335_071_269,2.7222862243652344,2.651827335357666,2.948317289352417,2.7181642055511475,2.676220178604126,2.4613678455352783,2.6886215209960938,2.531549453735352,2.1439986228942867,2.913540363311768,2.8872549533843994
SNRdb0_p335_050_28,1.1387301683425903,1.4070994853973389,1.5339999198913574,1.4840152263641355,1.5613369941711426,1.7938494682312012,1.581877827644348,1.6344504356384275,1.6299580335617063,1.7736166715621948,1.7015058994293213
SNRdb5_p298_366_28,1.5748605728149414,1.961232662200928,2.26619029045105,2.1496124267578125,2.3471271991729736,2.3103344440460205,2.468449831008911,2.3945975303649902,2.3887040615081787,2.526852369308472,2.456033706665039
SNRdb10_p251_115_28,1.5279748439788818,1.756600260734558,2.052707433700561,2.129952907562256,2.299074649810791,2.039801359176636,1.8773742914199831,2.109203100204468,2.1940126419067383,2.047338485717773,2.03209924697876
SNRdb20_p335_351_28,2.381553649902344,3.0986130237579346,3.255244255065918,3.2288742065429688,3.2186453342437744,3.3027646541595463,2.8646957874298096,3.2790567874908447,3.439087390899658,2.9266448020935063,3.0272216796875
SNRdb0_p298_179_280,1.0929772853851318,1.1951165199279783,1.253193736076355,1.2531900405883791,1.3154232501983645,1.5427639484405518,1.129077672958374,1.2152107954025269,1.2148627042770386,1.328105092048645,1.4313019514083862
SNRdb5_p249_208_280,1.101858615875244,1.3853812217712402,1.5350241661071775,1.3997315168380735,1.5855069160461426,1.780184030532837,1.4048693180084229,1.4801955223083496,1.5802743434906006,1.5991168022155762,1.7901620864868164
SNRdb10_p339_389_280,1.3027151823043823,1.8766313791275024,1.8524317741394043,1.6235928535461426,1.8606014251708984,2.438961267471313,1.6405515670776367,1.8931437730789185,1.6770591735839844,1.5016579627990725,2.1105916500091557
SNRdb20_p298_042_280,2.082913875579834,2.239615201950073,2.2616968154907227,2.2959678173065186,2.591256618499756,2.452059268951416,2.5530097484588623,2.41066312789917,2.278024435043335,2.570964336395264,2.4148311614990234
SNRdb0_p306_256_297,1.0673800706863403,1.148526906967163,1.198558330535889,1.2348835468292236,1.2355848550796509,1.231499433517456,1.2065855264663696,1.2139118909835815,1.2677555084228516,1.2887781858444214,1.2472858428955078
SNRdb5_p251_285_297,1.1126809120178225,1.2892751693725586,1.4102002382278442,1.416484236717224,1.3332226276397705,1.4484035968780518,1.374267816543579,1.4960066080093384,1.4707914590835571,1.5527770519256592,1.7516666650772097
SNRdb10_p281_368_297,1.3656997680664062,1.588214635848999,1.7135446071624756,1.7669167518615725,1.8212528228759768,1.9540122747421265,1.8950287103652956,1.941996693611145,2.0252759456634517,2.1393136978149414,2.104626417160034
SNRdb20_p281_418_297,2.441108226776123,2.537997245788574,2.259305715560913,1.903892040252685,2.3913793563842773,2.4030063152313232,2.70531964302063,2.1288747787475586,2.6951160430908203,2.867041826248169,2.341290235519409
SNRdb0_p251_178_298,1.0761709213256836,1.238453030586243,1.246718168258667,1.3162869215011597,1.3685094118118286,1.4203567504882812,1.4272630214691162,1.375483751296997,1.4271384477615356,1.567894458770752,1.5917205810546875
SNRdb5_p251_339_298,1.1618279218673706,1.3562005758285522,1.3264803886413574,1.3224389553070068,1.4059666395187378,1.5893981456756592,1.41619873046875,1.522694110870361,1.5074803829193115,1.725870132446289,1.5884968042373655
SNRdb10_p306_162_298,1.3207063674926758,2.3346354961395264,2.715581178665161,2.686742782592773,2.7819294929504395,2.553996086120605,2.57599139213562,2.717052936553955,2.72464656829834,2.685145616531372,2.594505786895752
SNRdb20_p299_038_298,2.3719823360443115,2.9419453144073486,3.1550967693328857,3.2549891471862797,3.391057252883911,3.2582585811614986,3.2513234615325928,3.2431252002716064,2.9710142612457275,3.36783218383789,3.171941041946411
SNRdb0_p299_319_300,1.1475751399993896,1.5824528932571411,1.7026104927062988,1.4856071472167969,1.7142500877380369,2.117746114730835,1.7825155258178709,1.4907958507537842,1.635679006576538,1.705198049545288,1.700287699699402
SNRdb5_p299_074_300,1.2916439771652222,1.7780107259750366,2.196872472763061,2.0337553024291988,2.286362648010254,2.599872350692749,1.768700122833252,1.811398983001709,1.9262505769729612,1.7785314321517944,2.349656343460083
SNRdb10_p303_172_300,1.4788628816604614,2.1065921783447266,2.282798290252685,2.0882418155670166,2.2470924854278564,2.416670799255371,2.293614149093628,2.390767812728882,2.354727268218994,2.6077880859375,2.57924485206604
SNRdb20_p249_005_300,2.5897440910339355,2.513693332672119,2.9208834171295166,2.9485676288604736,2.904536724090576,3.002464771270752,2.939888000488281,3.0737700462341313,2.911184072494507,3.0547213554382324,3.1043200492858887
SNRdb0_p281_211_302,1.2324522733688354,1.211126685142517,1.1864728927612305,1.1790556907653809,1.238000750541687,1.5277917385101318,1.539389729499817,1.6952966451644895,1.5260261297225952,1.7177168130874634,1.6597590446472168
SNRdb5_p249_255_302,1.4132095575332642,1.4949225187301636,1.9332637786865237,1.6561461687088013,1.6966155767440796,1.7404385805130005,1.6801921129226685,2.034597635269165,1.799318552017212,1.816033124923706,1.807300686836243
SNRdb10_p298_236_302,1.8805344104766848,2.3594448566436768,2.286447525024414,2.4477615356445312,2.6875019073486333,2.531538724899292,2.2556993961334233,1.9946635961532595,2.475085496902466,2.76641845703125,2.5665812492370605
SNRdb20_p298_236_302,2.8707849979400635,2.89989972114563,3.4001543521881104,3.3193459510803223,3.367821455001831,3.1523475646972656,3.214186906814575,3.035930633544922,3.2548751831054688,3.3525545597076416,2.8528101444244385
SNRdb0_p299_243_312,1.136934757232666,1.362950086593628,1.5148048400878906,1.4989418983459473,1.7502825260162354,1.7796897888183594,1.3577182292938232,1.6224353313446045,1.425455093383789,1.6148293018341064,1.7970516681671145
SNRdb5_p335_182_312,1.1094391345977783,1.3001039028167725,1.6086602210998535,1.2821043729782104,1.6062304973602295,1.6946284770965576,1.3792272806167605,1.5070078372955322,1.560746431350708,1.6632804870605469,1.5403612852096558
SNRdb10_p299_402_312,1.2851958274841309,2.0282485485076904,2.2377266883850098,2.235165596008301,2.3759701251983643,2.6371996402740483,2.035102844238281,2.0415699481964107,2.3339991569519043,2.095238447189331,2.224780559539795
SNRdb20_p335_113_312,2.48780369758606,2.6173157691955566,2.6624748706817627,2.703789472579956,2.275339126586914,2.9405293464660645,2.6467690467834477,2.7556309700012207,2.761699676513672,2.8545889854431152,2.7505571842193604
SNRdb0_p339_135_316,1.1398946046829224,1.2735793590545654,1.8327906131744385,1.332987666130066,1.3869975805282593,1.5063471794128418,1.3352400064468384,1.9249358177185056,1.3661658763885498,2.205145835876465,2.117879629135132
SNRdb5_p303_170_316,1.191633939743042,1.5570576190948486,2.029072523117065,1.8168175220489504,2.0466375350952153,2.289142847061157,1.9205050468444824,2.1566367149353027,2.0995519161224365,2.0361506938934326,2.113501071929932
SNRdb10_p335_131_316,1.3243860006332395,2.353041887283325,2.822580099105835,2.6243553161621094,2.9685633182525635,2.7418153285980225,2.3551104068756104,2.898829221725464,2.6955037117004395,2.727532148361206,2.889933824539185
SNRdb20_p246_151_316,2.189594030380249,2.3188495635986333,2.7616374492645264,2.731351375579834,2.975050210952759,3.044299602508545,2.5794031620025635,2.566439151763916,2.6810340881347656,2.8934221267700195,3.063930034637451
SNRdb0_p251_230_339,1.0723714828491209,1.1518691778182983,1.1313698291778564,1.1502013206481934,1.130352020263672,1.1331795454025269,1.1351735591888428,1.1700435876846311,1.197782039642334,1.2338533401489258,1.2411179542541504
SNRdb5_p306_222_339,1.0980784893035889,1.3233994245529177,1.2245874404907229,1.314003586769104,1.2916419506072998,1.5824811458587646,1.3368178606033323,1.3953412771224976,1.3194702863693235,1.4591046571731567,1.7708179950714111
SNRdb10_p306_038_339,1.2815654277801514,1.750650405883789,2.3221473693847656,2.18970251083374,2.358708381652832,2.222269058227539,2.254372358322144,2.3647944927215576,2.3301734924316406,2.396335363388061,2.438301086425781
SNRdb20_p246_060_339,1.971901297569275,2.385584115982056,2.0862658023834233,2.5034022331237797,2.0114278793334956,2.8294029235839844,2.1472852230072017,2.3745496273040767,2.776265859603882,2.767343521118164,2.92250919342041
SNRdb0_p360_103_350,1.24754536151886,1.3301535844802856,1.3194622993469238,1.3782047033309937,1.351024508476257,1.47694993019104,1.35706889629364,1.3905420303344729,1.394079327583313,1.5137860774993896,1.4355275630950928
SNRdb5_p360_138_350,1.5181256532669067,1.8473968505859373,1.7809255123138428,2.022989273071289,1.7036210298538208,1.900052785873413,2.234283208847046,2.038611888885498,1.8977909088134768,2.108618259429932,1.8721895217895508
SNRdb10_p303_162_350,1.1655035018920898,1.46621572971344,2.0034134387969966,1.4708144664764404,1.9928040504455569,1.7344133853912354,1.3657454252243042,2.0983004570007324,2.1590838432312007,1.6865434646606443,1.7021698951721191
SNRdb20_p335_199_350,1.9300204515457156,2.2714030742645264,2.4856181144714355,2.524273633956909,2.623573303222656,2.75314998626709,2.2843153476715092,2.630378007888794,2.7467966079711914,2.8511066436767583,2.91899847984314
SNRdb0_p306_116_352,1.0687212944030762,1.2800079584121704,1.5376033782958984,1.3703526258468628,1.5005325078964231,1.6498064994812012,1.359849452972412,1.414041519165039,1.5484628677368164,1.72227144241333,1.6565983295440674
SNRdb5_p343_228_352,1.2621530294418335,1.660097599029541,1.832604169845581,1.8089591264724727,2.224541187286377,2.234249830245972,1.8730430603027344,2.217945337295532,2.1846930980682373,2.1899452209472656,2.3362319469451904
SNRdb10_p246_318_352,1.4566059112548828,1.7701404094696045,1.8357027769088743,1.766237497329712,1.8346747159957888,2.2916300296783447,1.8167030811309812,1.878100633621216,1.7535381317138672,2.287400484085083,2.6255502700805664
SNRdb20_p339_005_352,2.5202183723449707,2.820749998092652,2.500362634658813,2.9560027122497563,3.0390813350677486,3.0778684616088867,2.826101064682007,2.490583896636963,3.1076140403747563,2.949324607849121,3.01090931892395
SNRdb0_p360_206_373,1.1477198600769043,1.1752464771270752,1.199958562850952,1.199752688407898,1.1464835405349731,1.1324542760849,1.2745243310928345,1.254262089729309,1.2977100610733032,1.3382768630981443,1.4044840335845947
SNRdb5_p249_173_373,1.3928442001342771,1.3556921482086182,1.5928990840911863,1.6528631448745728,1.6177772283554075,1.7110433578491209,1.686504364013672,1.6374458074569702,1.7772016525268557,1.8282208442687988,1.858035683631897
SNRdb10_p281_130_373,1.2986774444580078,1.4706497192382812,1.5957107543945312,1.5394697189331057,1.6052390336990356,1.90296483039856,1.9575464725494385,2.0913472175598145,2.3258380889892583,2.239487171173096,2.235957622528076
SNRdb20_p360_136_373,2.1630322933197017,3.0127561092376713,2.548109769821167,2.6840124130249023,2.9393084049224854,2.827710628509521,2.0004632472991943,3.0191433429718018,3.078284502029419,2.9485454559326167,2.608978033065796
SNRdb0_p360_024_44,1.1965407133102417,1.2336421012878418,1.2149651050567627,1.2094601392745972,1.2224409580230713,1.259219765663147,1.2137713432312012,1.274878978729248,1.301340937614441,1.2947328090667725,1.2731010913848877
SNRdb5_p281_208_44,1.3687615394592283,1.2883799076080322,1.1794660091400146,1.2260760068893433,1.17695415019989,1.3265585899353027,1.490939736366272,1.3325848579406738,1.345736742019653,1.6371507644653318,1.6334950923919678
SNRdb10_p246_352_44,1.3278625011444092,1.5680856704711914,1.616728663444519,1.6776468753814695,1.6731321811676023,1.6909663677215576,1.794517159461975,1.7883106470108032,1.9618003368377688,1.9255399703979488,2.1899235248565674
SNRdb20_p249_217_44,2.315804004669189,2.610332489013672,2.6666371822357178,2.432387590408325,3.1397030353546143,3.0381054878234863,2.1333792209625244,3.0306437015533447,1.8213627338409424,2.888538360595703,2.933560848236084
SNRdb0_p246_338_466,1.114234447479248,1.2388931512832642,1.189615249633789,1.190823316574097,1.304508924484253,1.4926291704177856,1.2452123165130615,1.3177473545074463,1.3898015022277832,1.4752347469329834,1.4703891277313232
SNRdb5_p306_251_466,1.196594476699829,1.6183404922485352,1.5579572916030884,1.5437264442443848,1.7961251735687256,1.939802408218384,1.5376372337341309,1.7628839015960691,1.8198380470275881,1.9528731107711792,1.9101724624633791
SNRdb10_p298_227_466,1.976305723190308,2.618048667907715,2.730799436569214,2.5814223289489746,3.0664422512054443,2.8573076725006104,2.5922229290008545,2.7717645168304443,2.981410503387451,3.1910653114318848,2.8104321956634517
SNRdb20_p343_182_466,1.392319917678833,2.9765017032623287,1.8219757080078125,1.695514440536499,1.7632460594177246,1.838096022605896,1.6721071004867554,2.0266647338867188,1.7855939865112305,1.8861305713653564,2.1264057159423833
SNRdb0_p303_206_488,1.0769186019897459,1.2840837240219116,1.3551740646362305,1.3348536491394043,1.5958708524703982,1.6287602186203003,1.3467557430267334,1.475968599319458,1.470600962638855,1.651766061782837,1.753845453262329
SNRdb5_p303_091_488,1.1938873529434204,1.7298157215118408,1.849536895751953,1.8715257644653318,1.850805759429932,2.143241167068481,1.9054265022277832,1.8078346252441408,1.900826930999756,2.319918632507324,2.098254442214966
SNRdb10_p343_052_488,1.3355913162231443,2.1682484149932857,2.399172067642212,2.2939436435699463,2.4400875568389893,2.545689582824707,2.157146692276001,2.479745388031006,2.2618987560272217,2.712252616882324,2.532292127609253
SNRdb20_p306_124_488,2.2943947315216064,2.802398681640625,2.7687225341796875,2.8397426605224614,2.877704620361328,2.7429001331329346,2.4237852096557617,2.868816375732422,2.5220212936401367,2.6548619270324707,2.992056131362915
SNRdb0_p335_115_489,1.2234492301940918,1.8221167325973509,2.1190142631530757,1.936078667640686,2.1269233226776123,2.047252655029297,2.0810916423797607,2.0052270889282227,2.2249059677124023,2.1934065818786617,2.3657426834106445
SNRdb5_p303_007_489,1.1654716730117798,1.5740177631378174,1.9198377132415767,1.868804931640625,1.8227758407592771,1.948000192642212,1.7750637531280518,1.6827335357666016,1.7411980628967283,2.1123855113983154,1.9313175678253172
SNRdb10_p251_050_489,1.6794304847717283,2.1468636989593506,1.6366548538208008,2.31892728805542,2.3484957218170166,1.669925332069397,2.0759525299072266,2.0965895652771,2.2641887664794917,2.5369181632995605,2.196167230606079
SNRdb20_p343_341_489,2.7175657749176025,3.152597665786743,2.846848249435425,2.945788860321045,3.1088943481445312,3.6260602474212646,2.8081836700439453,2.9475457668304443,2.7862813472747803,3.322293519973755,3.488067150115967
SNRdb0_p281_432_49,1.127216339111328,1.2019307613372805,1.2152495384216309,1.2470903396606443,1.2999862432479858,1.3376916646957395,1.24653160572052,1.3958752155303955,1.3520519733428955,1.406501531600952,1.4913427829742432
SNRdb5_p298_084_49,1.2365015745162964,1.6519308090209959,1.8844954967498782,1.8615949153900144,2.146384954452514,2.1078574657440186,1.734610676765442,2.0148518085479736,2.107464551925659,2.235219955444336,2.1408355236053467
SNRdb10_p306_185_49,1.243756651878357,1.6276777982711792,2.0793931484222408,1.9663870334625244,2.103971242904663,2.1027483940124507,2.0143468379974365,2.2610301971435547,2.1347367763519287,2.294564723968506,2.0884077548980717
SNRdb20_p251_166_49,2.566092729568481,2.4715521335601807,2.572838544845581,3.03488564491272,2.622201919555664,2.6409289836883545,2.3463497161865234,2.7358949184417725,2.530264139175415,2.5241096019744877,2.306589841842652
SNRdb0_p306_115_497,1.0655227899551392,1.2984848022460938,1.5016238689422607,1.4551355838775637,1.5646637678146362,1.7025130987167358,1.374399185180664,1.5413997173309326,1.6541304588317869,1.6965813636779783,1.7255477905273438
SNRdb5_p281_129_497,1.401195406913757,1.6544437408447266,1.746838092803955,1.6755110025405884,1.8853936195373533,2.094879388809204,1.7747523784637451,1.9544289112091064,2.102622032165528,1.9213920831680296,2.0377697944641118
SNRdb10_p246_098_497,1.4703845977783203,2.096048355102539,2.3464829921722408,2.263283491134644,2.2738325595855717,2.3956291675567627,2.0146284103393555,2.2920758724212646,2.419111728668213,2.365011215209961,2.4716565608978267
SNRdb20_p298_047_497,2.565683364868164,2.5402731895446777,2.562582015991211,2.766752958297729,2.4660885334014893,2.7342326641082764,2.1812772750854488,2.1010453701019287,2.274768352508545,2.8504321575164795,2.525378465652466
SNRdb0_p339_098_529,1.0761542320251465,1.1308298110961914,1.1486774682998655,1.151849389076233,1.2618448734283447,1.3324010372161863,1.225989580154419,1.1615949869155884,1.3998489379882812,1.4196507930755615,1.6506600379943848
SNRdb5_p335_393_529,1.18388032913208,1.5015313625335691,1.4316060543060305,1.425801396369934,1.4210280179977417,1.6194295883178709,1.5505545139312744,1.5963404178619385,1.5384604930877686,1.770434856414795,1.9241559505462649
