file_name,pesq noisy,h4d5 trained on all,h8d5 trained on all,h12d5 trained on all,h24d5 trained on all,h48d5 trained on all,h4d5 transfer on tram,h8d5 transfer on tram,h12d5 transfer on tram,h24d5 transfer on tram,h48d5 transfer on tram
SNRdb20_p306_055_616,2.536205053329468,3.008033275604248,3.2263543605804443,3.182245969772339,3.181204080581665,3.2407798767089844,3.348805904388428,3.234126091003418,3.358818769454956,3.2914855480194087,3.2559657096862797
SNRdb0_p360_206_620,1.125687837600708,1.1760287284851074,1.2959823608398438,1.216766357421875,1.2220041751861572,1.3432738780975342,1.1371326446533203,1.2438821792602541,1.2439610958099363,1.279273509979248,1.4624192714691162
SNRdb5_p246_338_620,1.2169283628463743,1.306663990020752,1.3689537048339844,1.2988545894622805,1.4474899768829346,1.425623655319214,1.6804257631301882,1.85115385055542,1.7505676746368408,1.6801846027374268,1.8127262592315676
SNRdb10_p360_141_620,1.8466975688934328,2.136146068572998,1.940467357635498,2.1211400032043457,2.109198808670044,2.123007774353028,2.204705238342285,2.299437522888184,2.13580322265625,2.290576696395874,2.1096420288085938
SNRdb20_p298_331_620,2.344866752624512,2.802994966506958,2.4438364505767822,2.923012018203736,3.266200542449951,3.1213858127593994,3.2481906414031982,3.1964869499206543,3.244969129562378,3.256459474563598,3.094841718673706
SNRdb0_p298_042_621,1.1359336376190186,1.912020206451416,1.9965031147003172,2.313476324081421,2.252979040145874,2.273149013519287,2.12256121635437,2.5647788047790527,2.4618752002716064,2.36736798286438,2.576821804046631
SNRdb5_p298_007_621,1.502471685409546,2.5418682098388667,2.2172927856445312,2.112346172332764,2.620072841644287,2.7378253936767583,2.519190549850464,2.7545924186706543,2.54163122177124,2.6982669830322266,2.784205675125122
SNRdb10_p343_042_621,1.5272395610809326,1.7619366645812988,1.7502688169479368,1.7063732147216797,1.8084299564361568,1.7311232089996338,1.70660138130188,1.8688983917236328,1.7704914808273315,1.7676839828491209,1.7211724519729614
SNRdb20_p246_095_621,3.0139195919036865,3.063582420349121,3.411217212677002,3.261183023452759,3.63491153717041,3.5457797050476074,3.4612712860107417,3.637359142303467,3.4577083587646484,3.5222625732421875,3.5992507934570312
SNRdb0_p281_151_626,1.130557656288147,1.5099549293518066,1.5579067468643188,1.523967742919922,1.8867621421813965,2.1241414546966557,1.8829846382141116,1.7011239528656006,2.1359617710113525,2.257762670516968,2.380843162536621
SNRdb5_p249_217_626,1.2731873989105225,1.7523605823516846,1.8714146614074707,1.8873006105422971,2.0668685436248784,2.2289578914642334,1.889930009841919,2.3143880367279053,2.4510877132415767,2.256469964981079,2.199610948562622
SNRdb10_p251_007_626,1.6695702075958252,2.2643146514892583,2.5731444358825684,2.1767628192901607,2.667287588119507,2.852173328399658,2.4270334243774414,2.8888392448425293,2.7548904418945312,2.850775957107544,2.870354652404785
SNRdb20_p335_115_626,3.015230655670166,3.511985540390014,3.5789945125579834,3.4915473461151123,3.5299494266510014,3.6890926361083984,3.719480276107788,3.7158687114715576,3.5270078182220463,3.659144878387451,3.757689476013184
SNRdb0_p306_358_627,1.0803730487823486,1.1846399307250977,1.2553097009658811,1.324064016342163,1.4772779941558838,1.547137975692749,1.2814606428146362,1.299488544464111,1.422826051712036,1.3180744647979736,1.4410475492477417
SNRdb5_p298_130_627,1.2672561407089231,1.546912431716919,1.5647579431533811,1.7217754125595093,1.814236640930176,2.0823488235473637,1.5135239362716677,1.5936663150787354,1.6442611217498782,1.6689846515655518,1.734527826309204
SNRdb10_p299_302_627,1.2984824180603027,1.8126370906829836,2.128648042678833,2.015188217163086,2.242959976196289,2.602196455001831,2.1356430053710938,2.2150897979736333,2.287475824356079,2.452984094619751,2.5100789070129395
SNRdb20_p360_236_627,2.023476839065552,2.6289024353027344,2.20194411277771,2.4590766429901123,2.236453056335449,2.69262957572937,2.5074825286865234,2.5972862243652344,2.5844078063964844,2.916934967041016,2.288794994354248
SNRdb0_p306_024_674,1.0617263317108154,1.1752668619155884,1.2151681184768677,1.2221755981445312,1.2462015151977541,1.3050113916397097,1.1674327850341797,1.170392990112305,1.214990258216858,1.2058930397033691,1.2816332578659058
SNRdb5_p249_340_674,1.2122035026550293,1.4112074375152588,1.3464674949645996,1.610689401626587,1.5032124519348145,1.675757646560669,1.4484361410140991,1.374648928642273,1.544353485107422,1.4573913812637331,1.6519923210144043
SNRdb10_p339_347_674,1.3770058155059814,2.2944564819335938,2.3941819667816158,2.2889554500579834,2.4865126609802246,2.4240343570709233,2.2728018760681152,2.334768772125244,2.299557685852051,2.3894364833831787,2.24255633354187
SNRdb20_p299_063_674,2.3999242782592773,2.5059289932250977,2.637824058532715,3.069509267807007,3.15430235862732,2.918055534362793,2.5676743984222408,3.092463493347168,3.070011138916016,2.675066947937012,2.6109957695007324
SNRdb0_p339_392_68,1.064746975898743,1.1605063676834106,1.246258020401001,1.2515740394592283,1.4879131317138672,1.6113097667694092,1.2339539527893066,1.2979862689971924,1.2042657136917114,1.2329798936843872,1.7042567729949951
SNRdb5_p360_084_68,1.2088466882705688,1.2698113918304443,1.2768219709396362,1.24124014377594,1.2869528532028198,1.3645546436309814,1.3728225231170654,1.34175705909729,1.390302658081055,1.325481653213501,1.4466824531555176
SNRdb10_p299_065_68,1.2305415868759155,1.762230634689331,2.0277245044708248,1.97103214263916,2.289925575256348,2.5126070976257324,1.732248306274414,1.960371136665344,2.0684399604797363,2.011310338973999,2.4162559509277344
SNRdb20_p298_233_68,2.0946893692016597,2.4395101070404053,2.035433292388916,2.3793764114379883,2.164551258087158,2.3560166358947754,2.3412742614746094,2.561079978942871,2.4726548194885254,2.5087523460388184,2.594813108444214
SNRdb0_p339_034_731,1.1181535720825195,1.341110348701477,1.4985505342483518,1.3097054958343506,1.6314531564712524,1.8998750448226929,1.6077725887298584,1.844574332237244,1.5576721429824831,1.7869212627410889,1.975767970085144
SNRdb5_p306_208_731,1.2328081130981443,1.947337865829468,1.9469070434570312,1.902988076210022,1.787261962890625,1.980668902397156,1.9881961345672607,2.0178184509277344,2.0529019832611084,2.130105972290039,2.1333794593811035
SNRdb10_p281_182_731,2.0076100826263428,2.4396681785583496,2.7630114555358887,2.4430627822875977,2.769592523574829,2.988156795501709,2.402672529220581,2.877980709075928,2.692645311355591,2.81331729888916,2.9980146884918213
SNRdb20_p298_343_731,3.3386752605438232,3.6008448600769043,3.7743113040924072,3.8754854202270512,3.7617850303649902,3.777815341949463,3.629506349563599,3.5458753108978267,3.530523538589477,3.728809356689453,3.5271422863006587
SNRdb0_p251_019_816,1.111269474029541,1.2242347002029421,1.3427748680114746,1.3168118000030518,1.3058823347091677,1.5167989730834959,1.271843671798706,1.3307830095291138,1.3480125665664673,1.40701425075531,1.5116434097290041
SNRdb5_p335_143_816,1.2315939664840698,2.0294675827026367,2.1747450828552246,1.7186777591705322,2.31435227394104,2.1088995933532715,2.0382156372070312,2.1371216773986816,1.9754951000213623,1.999504566192627,1.5459976196289062
SNRdb10_p303_172_816,1.4769558906555176,2.4828672409057617,2.370861053466797,2.446260929107666,2.5370924472808842,2.6122987270355225,2.3299014568328857,2.410895586013794,2.653686285018921,2.549846649169922,2.7149980068206787
SNRdb20_p299_300_816,3.0509696006774902,3.1717562675476074,2.9406452178955083,3.170259952545166,3.3904037475585938,2.963054180145264,3.188037395477295,3.1877217292785645,2.9130432605743413,2.817804336547852,2.7976479530334477
SNRdb0_p246_217_820,1.126165747642517,1.16579270362854,1.2373595237731934,1.305241942405701,1.1938333511352541,1.2992048263549805,1.2267154455184937,1.196553111076355,1.313971757888794,1.2876206636428833,1.337432622909546
SNRdb5_p303_091_820,1.1257801055908203,1.4502553939819336,1.568168878555298,1.547551512718201,1.5012098550796509,1.728630781173706,1.470369815826416,1.6137906312942505,1.614559769630432,1.5566340684890747,1.7683637142181396
SNRdb10_p249_326_820,1.4270248413085938,1.7279672622680664,1.839495301246643,1.764454364776611,1.8806626796722408,1.9946790933609009,1.964746594429016,1.8217017650604248,1.7848918437957764,1.8288547992706297,1.8187317848205569
SNRdb20_p303_259_820,2.042325735092163,2.437370777130127,2.418401002883911,2.40840744972229,2.6639423370361333,2.3158740997314453,2.60644006729126,2.8698534965515137,2.4092175960540767,2.4336769580841064,2.580613613128662
SNRdb0_p343_209_824,1.0729012489318848,1.351662039756775,1.3302650451660156,1.2930526733398438,1.3547731637954712,1.4298911094665527,1.3130168914794922,1.381148099899292,1.3515536785125732,1.2749912738800049,1.3819949626922607
SNRdb5_p306_269_824,1.1415159702301023,1.3465489149093628,1.6054646968841553,1.4146476984024048,1.4642903804779053,1.7164192199707031,1.2934341430664062,1.4583122730255127,1.4439032077789309,1.3782668113708496,1.7409343719482422
SNRdb10_p281_349_824,1.5303337574005127,1.8315908908843996,2.1656029224395748,2.0095674991607666,2.0858371257781982,2.146015882492065,1.927525758743286,2.0294580459594727,2.08691668510437,2.230651378631592,2.1598618030548096
SNRdb20_p299_094_824,2.283836126327514,2.881664276123047,3.014698982238769,2.8832979202270512,2.933910369873047,2.9593005180358887,2.756653308868408,3.2099571228027344,2.9536170959472656,3.0334067344665527,3.054960966110229
SNRdb0_p335_373_825,1.3093239068984983,1.812715530395508,2.042164087295532,2.263061761856079,2.1445789337158203,2.298978090286255,2.320849895477295,2.068099975585937,2.0067389011383057,2.1489098072051998,2.4481680393218994
SNRdb5_p299_179_825,1.4652342796325684,2.382112979888916,2.633927345275879,1.98598313331604,2.490255832672119,2.7343158721923833,2.4655096530914307,2.6130175590515137,2.782710313796997,2.8010261058807373,2.806875944137573
SNRdb10_p249_139_825,1.9806861877441408,2.731520175933838,2.936192274093628,2.8993499279022217,2.976967096328736,3.06959867477417,2.8731706142425537,3.207214832305908,3.0305778980255127,2.8765459060668945,3.0170104503631587
SNRdb20_p299_183_825,3.0150563716888428,3.332578420639038,3.5427935123443604,3.4580097198486333,3.578315019607544,3.695900201797485,3.462935209274292,3.8239340782165527,3.693616151809693,3.6211302280426025,3.721510171890259
SNRdb0_p249_133_847,1.0751725435256958,1.2052326202392578,1.2027604579925537,1.2631274461746216,1.252857327461243,1.4892226457595823,1.2204160690307615,1.2377703189849854,1.2562471628189087,1.244788408279419,1.4079362154006958
SNRdb5_p298_359_847,1.5247701406478882,1.799482345581055,1.7731345891952517,1.9613901376724243,1.71747088432312,1.891673564910889,1.751903057098389,1.8248941898345947,1.9378519058227541,1.9896979331970213,1.909590482711792
SNRdb10_p246_350_847,1.8251769542694087,2.393731117248535,2.613464117050171,2.317215204238892,2.379063367843628,2.884674549102783,2.4468443393707275,2.64121150970459,2.431249618530273,2.6597161293029785,2.910540103912353
SNRdb20_p298_019_847,2.160767078399658,2.2470932006835938,2.604510307312012,2.516807079315185,2.508065700531006,2.56116271018982,2.339804410934448,2.670992374420166,2.549811840057373,2.660229206085205,2.4077084064483643
SNRdb0_p246_255_858,1.1150225400924685,1.384861707687378,1.4133286476135254,1.3356409072875977,1.5095539093017578,1.7141678333282468,1.4057456254959106,1.4480807781219482,1.502147912979126,1.4281872510910034,1.5034964084625244
SNRdb5_p246_035_858,1.380465030670166,1.649578332901001,1.7585619688034058,1.7359097003936768,1.7678172588348389,2.1119041442871094,1.5418221950531006,1.848578691482544,1.946305513381958,1.9007257223129272,2.233529567718506
SNRdb10_p246_076_858,1.6135632991790771,2.0557632446289062,2.3042166233062744,2.1647911071777344,2.1003193855285645,2.312844038009644,2.059244394302368,1.9892549514770508,2.28254508972168,2.179429292678833,2.4813947677612305
SNRdb20_p360_313_858,2.7491159439086914,2.824837684631348,2.823460102081299,2.803152561187744,3.285707950592041,3.045466184616089,3.0137534141540527,2.655186891555786,2.7784318923950195,3.3487873077392583,3.2497096061706543
SNRdb0_p299_233_867,1.3261079788208008,1.5957152843475342,1.7985868453979492,1.673749923706055,1.8341327905654907,2.0304665565490723,1.656596302986145,1.8948276042938232,1.8929598331451416,1.9898924827575684,2.3766138553619385
SNRdb5_p299_307_867,1.225082278251648,2.1142537593841557,2.5631537437438965,2.3112475872039795,2.556798219680786,2.823446035385132,2.0140206813812256,2.547870635986328,2.485191822052002,2.188509464263916,2.509146451950073
SNRdb10_p335_007_867,1.3399744033813477,2.086415529251098,2.1324894428253174,1.7112588882446291,1.5706278085708618,1.7035975456237793,2.17717719078064,1.899697542190552,2.31534194946289,1.818835973739624,1.6331129074096682
SNRdb20_p298_123_867,2.3835484981536865,2.444209575653076,2.5402421951293945,2.4946181774139404,2.7477405071258545,2.738386631011963,2.6334116458892822,2.7411913871765137,2.695013523101806,2.713029146194458,2.66487455368042
SNRdb0_p303_233_874,1.0817512273788452,1.1917529106140137,1.186498522758484,1.211761236190796,1.2107397317886353,1.2536897659301758,1.1635887622833252,1.1902841329574585,1.2154809236526491,1.2254014015197754,1.273963451385498
SNRdb5_p339_099_874,1.18785560131073,1.7135629653930664,1.8968491554260252,1.8224189281463623,1.8258178234100344,1.9342606067657468,1.7783247232437134,1.613900065422058,1.7723450660705566,1.7359850406646729,1.9853570461273196
SNRdb10_p303_233_874,1.1980072259902954,1.521996021270752,1.752148151397705,1.974426746368408,1.7951874732971191,1.7903788089752195,1.656897783279419,1.7620277404785156,1.8390392065048216,1.8503936529159544,2.0021426677703857
SNRdb20_p360_161_874,2.282165765762329,2.940581798553467,2.8848061561584477,2.7918896675109863,3.148321390151977,3.049504280090332,2.9134507179260254,2.906470775604248,2.93147611618042,3.0727159976959233,2.980533599853516
SNRdb0_p360_151_883,1.3128520250320437,1.6385879516601562,1.6208274364471436,1.7117375135421753,1.899909734725952,1.7709368467330933,1.7090115547180176,1.8031914234161377,1.9234733581542969,1.9819073677062988,1.8275918960571291
SNRdb5_p246_077_883,1.3984436988830566,1.726355791091919,1.7460308074951172,1.6217252016067505,1.902357816696167,1.9482505321502688,1.7471415996551514,1.9365460872650144,1.823161602020264,1.7373619079589844,2.4536690711975098
SNRdb10_p246_210_883,2.149478912353516,2.7205257415771484,2.6503946781158447,2.8832695484161377,2.943865776062012,3.1730191707611084,2.866959571838379,2.9413330554962163,2.855300188064575,3.069085121154785,3.0839624404907227
SNRdb20_p303_259_883,2.6200947761535645,3.2735419273376465,3.076435804367065,3.06172251701355,3.128636121749878,2.8770065307617188,3.14908218383789,3.212857723236084,3.008190631866455,3.1161396503448486,3.170552968978882
SNRdb0_p343_339_900,1.0632967948913574,1.339301586151123,1.2785885334014893,1.2934461832046509,1.3834165334701538,1.5396996736526491,1.2271041870117188,1.2445793151855469,1.386978268623352,1.2521870136260986,1.8639349937438965
SNRdb5_p249_329_900,1.2431113719940186,1.441920042037964,1.6405436992645264,1.6625220775604248,1.9064037799835205,2.164766788482666,1.4970438480377195,1.619391918182373,1.6200913190841677,1.9398539066314695,1.9481611251831052
SNRdb10_p251_209_900,1.4476972818374634,2.205530166625977,2.392354726791382,2.310920000076294,2.2800679206848145,2.42128586769104,2.2856464385986333,2.4048218727111816,2.343714475631714,2.379391670227051,2.536571264266968
SNRdb20_p251_287_900,2.354901075363159,2.327749967575073,2.658827781677246,2.5151867866516118,3.077604055404663,2.774077653884888,2.3105332851409908,2.8806698322296143,2.72147274017334,2.8863000869750977,2.5033748149871826
SNRdb0_p335_226_910,1.2997314929962158,1.766395092010498,1.6133596897125244,1.6965341567993164,2.1157760620117188,1.9969215393066408,1.974242925643921,2.103777885437012,2.076620578765869,2.1751396656036377,2.2419002056121826
SNRdb5_p298_227_910,1.830894470214844,2.8358817100524902,2.8596308231353764,2.843105792999268,3.113289356231689,2.9077606201171875,2.904814481735229,3.1090574264526367,3.0972769260406494,3.148031949996948,3.008146047592163
SNRdb10_p360_019_910,1.4407809972763062,1.8078482151031492,1.88494086265564,2.1673417091369633,1.9531710147857664,2.1624219417572017,2.037891626358032,2.1787898540496826,2.3602182865142822,2.3405394554138184,2.053971529006958
SNRdb20_p335_364_910,2.264378309249878,3.293340921401977,3.343989610671997,3.1850759983062744,3.5646538734436035,3.3598952293396,3.565335750579834,3.655828475952149,3.44178318977356,3.6851656436920166,3.5088460445404053
SNRdb0_p298_076_915,1.0873225927352903,1.2738831043243408,1.3043869733810425,1.3316700458526611,1.310389518737793,1.4262008666992188,1.2444925308227541,1.3617253303527832,1.250438928604126,1.421088933944702,1.468142032623291
SNRdb5_p281_296_915,1.3353512287139893,1.4585511684417725,1.4643633365631104,1.4854484796524048,1.5756641626358032,1.564934492111206,1.310804843902588,1.4336185455322266,1.5360665321350098,1.6899739503860474,1.5644099712371826
SNRdb10_p251_239_915,1.3352315425872805,1.9712493419647217,1.9219702482223509,1.859424352645874,2.021801233291626,1.8421165943145752,1.5251550674438477,1.6773025989532468,1.8591201305389404,1.5988770723342896,1.8735358715057373
SNRdb20_p335_346_915,2.1525259017944336,2.700806140899658,2.570526123046875,2.506057977676392,2.696112871170044,3.0466697216033936,2.683840036392212,2.5024375915527344,2.896811962127685,2.9756667613983154,2.9594595432281494
SNRdb0_p246_224_923,1.1055489778518677,1.3452285528182983,1.5270427465438845,1.3405711650848389,1.6613502502441406,1.6768832206726074,1.442182540893555,1.5147848129272459,1.5355119705200195,1.5829895734786987,1.7332797050476074
SNRdb5_p343_087_923,1.1793652772903442,1.6817991733551023,2.2499542236328125,1.6181349754333496,2.3663654327392583,2.2313132286071777,1.4226384162902832,2.297993421554565,2.339682340621948,2.1939799785614014,2.187618970870972
SNRdb10_p281_149_923,1.996614694595337,2.471325159072876,2.5600910186767583,2.5923326015472408,2.5600390434265137,2.456472635269165,2.5067598819732666,2.610259771347046,2.6762969493865967,2.5397915840148926,2.3874471187591557
SNRdb20_p303_319_923,2.267322540283203,3.0949182510375977,3.3073103427886963,3.146603345870972,3.4601058959960938,3.1234416961669917,3.1067321300506587,3.3385467529296875,3.1352221965789795,3.2057693004608154,3.038682222366333
SNRdb0_p306_246_925,1.1746580600738523,1.5701005458831787,1.7365702390670776,1.4222642183303833,1.6774530410766602,1.8046975135803225,1.9666914939880369,2.1643354892730717,2.135213613510132,2.1430814266204834,2.151681661605835
SNRdb5_p298_288_925,2.442108154296875,3.2999815940856934,3.2111570835113525,3.256507396697998,3.4812848567962646,3.511046886444092,3.326197624206543,3.4202353954315186,3.3073172569274902,3.382554531097412,3.4956254959106445
SNRdb10_p306_083_925,1.4412431716918943,1.9910757541656492,2.7345960140228267,2.6876919269561768,2.50646448135376,2.2800672054290767,2.9294166564941406,3.0729403495788574,2.9497492313385014,2.6994550228118896,2.5627849102020264
SNRdb20_p281_018_925,3.2811272144317627,3.280216693878174,3.29233193397522,3.2146403789520264,3.513725996017456,3.3760454654693604,3.4508156776428223,3.405626058578491,3.5530569553375244,3.539255857467652,3.5115296840667725
SNRdb0_p251_019_931,1.1227577924728394,1.2190357446670532,1.3180454969406128,1.2816064357757568,1.3013591766357422,1.4463868141174316,1.264723539352417,1.2690825462341309,1.3097635507583618,1.4134986400604248,1.4892641305923462
SNRdb5_p360_322_931,1.5611860752105713,2.19212007522583,1.7487926483154297,1.7414826154708862,2.1908657550811768,1.9432833194732664,2.1874678134918213,2.2198874950408936,2.349799394607544,2.111208200454712,2.013539552688598
SNRdb10_p335_240_931,1.3780057430267334,2.5687789916992188,2.726835012435913,2.0732595920562744,2.7045886516571045,2.8290226459503174,2.667287588119507,2.644327163696289,2.766779661178589,2.717759132385254,2.7252626419067383
SNRdb20_p299_219_931,2.679854393005371,3.0377297401428223,3.0529847145080566,3.3481674194335938,3.280833005905152,3.3660385608673096,3.1186063289642334,3.3926026821136475,3.3331620693206787,3.3880155086517334,3.1267309188842773
SNRdb0_p299_318_937,1.0973035097122192,1.3808850049972534,1.3221269845962524,1.4591233730316162,1.5828065872192385,1.5166158676147459,1.4745105504989624,1.4721899032592771,1.4872084856033323,1.5331497192382812,1.6301212310791016
SNRdb5_p281_398_937,1.5242209434509275,1.6882565021514893,1.605224609375,1.8489913940429688,1.7532567977905271,2.0185620784759517,1.6333112716674805,1.624195575714111,1.9606239795684812,1.6815626621246338,1.9952293634414675
SNRdb10_p299_349_937,1.3962365388870241,2.0573346614837646,2.126350879669189,2.0743231773376465,2.5082004070281982,2.5648810863494877,1.9406263828277588,2.218255043029785,2.1360397338867188,2.1703271865844727,2.475254535675049
SNRdb20_p306_083_937,2.4715075492858887,3.0991690158843994,3.2394909858703613,3.2148103713989262,3.145820140838623,3.096502780914306,3.04250717163086,3.1380093097686768,3.1079342365264893,2.835536479949951,2.647273540496826
SNRdb0_p281_139_944,1.2318357229232788,1.8598754405975344,1.933526396751404,2.0597541332244877,2.262062788009644,2.5949668884277344,2.2440664768218994,2.2434253692626958,2.1592841148376465,2.4162542819976807,2.4205596446990967
SNRdb5_p343_019_944,1.3554208278656006,2.121462345123291,2.2058162689208984,2.3679075241088867,2.2409374713897705,2.3358755111694336,2.386481761932373,2.4867544174194336,2.578934669494629,2.5690903663635254,2.336296796798706
SNRdb10_p360_342_944,1.880736351013184,2.271860122680664,2.854832172393799,2.857197999954224,3.022810935974121,3.3035292625427246,2.967682361602783,3.0858793258666988,3.0436022281646733,3.0858805179595947,3.2257091999053955
SNRdb20_p281_414_944,2.59450101852417,2.81862735748291,2.8148512840271,2.95941424369812,3.085124254226685,3.0695741176605225,2.875549793243408,2.7745230197906494,2.717712640762329,2.7367842197418213,3.0550336837768555
SNRdb0_p343_087_97,1.234996676445007,1.5162670612335205,1.4596731662750244,1.395089626312256,1.5072559118270874,2.3809194564819336,1.7731077671051023,2.3171868324279785,2.047759532928467,2.067137718200684,2.3520195484161377
SNRdb5_p251_356_97,1.3926575183868408,2.0556354522705083,2.0764360427856445,2.3371856212615967,2.2201077938079834,2.287359952926636,2.2555506229400635,2.517805814743042,2.4110817909240723,2.2489142417907715,2.2593698501586914
SNRdb10_p360_084_97,1.8920841217041016,1.8815481662750244,2.025887489318848,2.208817720413208,1.7348546981811523,2.57395076751709,2.075725555419922,2.4117019176483154,2.4535670280456543,2.434356689453125,2.427321434020996
SNRdb20_p299_364_97,3.070598602294922,3.630038022994995,3.54502010345459,3.3876779079437256,3.218773365020752,3.71043062210083,3.6489062309265137,3.8749387264251713,3.712273359298706,3.5585324764251713,3.7326641082763667
SNRdb0_p339_007_988,1.066966533660889,1.2420576810836792,1.2012608051300049,1.244762659072876,1.3082579374313354,1.3650240898132324,1.2416075468063354,1.2233625650405884,1.2805136442184448,1.3165528774261477,1.4658472537994385
SNRdb5_p299_262_988,1.2932831048965454,1.4542032480239868,1.8706808090209959,1.915942907333374,2.098949670791626,2.4031240940093994,1.965126872062683,1.967445373535156,2.1122710704803467,2.176745176315308,2.204735517501831
SNRdb10_p360_169_988,1.7096705436706543,1.5489261150360107,1.522919774055481,1.5895713567733765,1.6746649742126465,2.24112319946289,1.9108291864395144,2.027474164962769,2.210921287536621,2.37172794342041,2.2584450244903564
SNRdb20_p298_366_988,2.9421875476837163,3.2419779300689697,3.1554977893829346,3.1460211277008057,3.4213809967041016,3.1756598949432373,3.276991128921509,3.355408906936645,3.397258758544922,3.291335344314575,3.4222280979156494
SNRdb0_p343_186_996,1.0737953186035156,1.1472561359405518,1.1727514266967771,1.2565488815307615,1.2196648120880127,1.2883563041687012,1.1617196798324585,1.1821562051773071,1.2841752767562866,1.2230907678604126,1.3671576976776123
SNRdb5_p246_050_996,1.2415099143981934,1.4499835968017578,1.5136640071868896,1.502719521522522,1.576017141342163,2.0502879619598393,1.558342218399048,1.6402239799499512,1.79018235206604,2.1139333248138428,2.1863722801208496
SNRdb10_p360_201_996,1.6831384897232056,1.7083133459091189,2.1191868782043457,2.0432720184326167,1.9055280685424805,2.2221050262451167,1.917446851730347,2.0209553241729736,2.36995267868042,2.273800134658813,1.9950356483459477
SNRdb20_p298_170_996,2.365338087081909,2.961967945098877,2.983863115310669,2.925125360488892,3.0839877128601074,2.9242494106292725,2.7776546478271484,2.951465129852295,2.799752712249756,2.963132381439209,2.9277567863464355
